Company,Pull,PMID,Title,"Affiliated (1 = primary, 2 = secondary)",Research Topic,Samples,Number of proteins Investigated ,Number of Proteins Associated ,Number of Proteins Found to be Significant ,Biomarkers,Been Converted,Panels,Assays / Protein Classes,Comment,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Unnamed: 24,Assays Run ,96,48,other animals,UNIProt ID,Comments,Unnamed: 31
Quanterix,Q3 '21,33743046,Blood neurofilament light concentration at admittance: a potential prognostic marker in COVID-19,0,Infectious disease ,47,4,,,,,1,HD-X,4 plex assay ,"Aamodt AH, Høgestøl EA, Popperud TH, Holter JC, Dyrhol-Riise AM, Tonby K, Stiksrud B, Quist-Paulsen E, Berge T, Barratt-Due A, Aukrust P, Heggelund L, Blennow K, Zetterberg H, Harbo HF.",J Neurol. 2021 Oct;268(10):3574-3583. doi: 10.1007/s00415-021-10517-6. Epub 2021 Mar 20.,Aamodt AH,J Neurol,2021,3/20/2021,PMC7980743,,10.1007/s00415-021-10517-6,,47,0,0,,,,
Quanterix,Q3 '21,34032635,Multisystem inflammatory syndrome in children is driven by zonulin-dependent loss of gut mucosal barrier,0,Infectious disease ,100,2,,,,,1,,Spike proteins measured with homebrew antibodies on simoa platform; mass spec was used for other protein analysis ,"Yonker LM, Gilboa T, Ogata AF, Senussi Y, Lazarovits R, Boribong BP, Bartsch YC, Loiselle M, Rivas MN, Porritt RA, Lima R, Davis JP, Farkas EJ, Burns MD, Young N, Mahajan VS, Hajizadeh S, Lopez XIH, Kreuzer J, Morris R, Martinez EE, Han I, Griswold K Jr, Barry NC, Thompson DB, Church G, Edlow AG, Haas W, Pillai S, Arditi M, Alter G, Walt DR, Fasano A.",J Clin Invest. 2021 Jul 15;131(14):e149633. doi: 10.1172/JCI149633.,Yonker LM,J Clin Invest,2021,5/25/2021,PMC8279585,,10.1172/JCI149633,,100,1,0,,,,
Quanterix,Q3 '21,34482646,Serum neurofilament light chain in pediatric spinal muscular atrophy patients and healthy children,0,neuromuscular disease,115,1,,,,,1,,,"Nitz E, Smitka M, Schallner J, Akgün K, Ziemssen T, von der Hagen M, Tüngler V.",Ann Clin Transl Neurol. 2021 Oct;8(10):2013-2024. doi: 10.1002/acn3.51449. Epub 2021 Sep 4.,Nitz E,Ann Clin Transl Neurol,2021,9/5/2021,PMC8528467,,10.1002/acn3.51449,,115,1,0,,,,
Quanterix,Q3 '21,34262030,Phosphorylated tau181 in plasma as a potential biomarker for Alzheimer's disease in adults with Down syndrome,0,Neurology ,366,2,,,,,2,,single plex ,"Lleó A, Zetterberg H, Pegueroles J, Karikari TK, Carmona-Iragui M, Ashton NJ, Montal V, Barroeta I, Lantero-Rodríguez J, Videla L, Altuna M, Benejam B, Fernandez S, Valldeneu S, Garzón D, Bejanin A, Iulita MF, Camacho V, Medrano-Martorell S, Belbin O, Clarimon J, Lehmann S, Alcolea D, Blesa R, Blennow K, Fortea J.",Nat Commun. 2021 Jul 14;12(1):4304. doi: 10.1038/s41467-021-24319-x.,Lleó A,Nat Commun,2021,7/15/2021,PMC8280160,,10.1038/s41467-021-24319-x,,732,7,1,,,,
Quanterix,Q3 '21,34256800,Plasma interferon-alpha is associated with double-positivity for autoantibodies but is not a predictor of remission in early rheumatoid arthritis-a spin-off study of the NORD-STAR randomized clinical trial,0,Immunology,347,1,,,,,1,HD-1 ,,"Stockfelt M, Lundell AC, Hetland ML, Østergaard M, Uhlig T, Heiberg MS, Haavardsholm EA, Nurmohamed MT, Lampa J, Nordström D, Petersen KH, Gudbjornsson B, Gröndal G, Aldridge J, Andersson K, Blennow K, Zetterberg H, van Vollenhoven R, Rudin A.",Arthritis Res Ther. 2021 Jul 13;23(1):189. doi: 10.1186/s13075-021-02556-1.,Stockfelt M,Arthritis Res Ther,2021,7/14/2021,PMC8278690,,10.1186/s13075-021-02556-1,,347,3,1,,,,
Quanterix,Q3 '21,34225797,Plasma biomarker profiles and the correlation with cognitive function across the clinical spectrum of Alzheimer's disease,0,Neurology ,541,5,,,,,3,HD-X,"Combination of 3 plex, and 2 single plex assays ","Xiao Z, Wu X, Wu W, Yi J, Liang X, Ding S, Zheng L, Luo J, Gu H, Zhao Q, Xu H, Ding D.",Alzheimers Res Ther. 2021 Jul 5;13(1):123. doi: 10.1186/s13195-021-00864-x.,Xiao Z,Alzheimers Res Ther,2021,7/6/2021,PMC8259165,,10.1186/s13195-021-00864-x,,1623,16,1,,,,
Quanterix,Q3 '21,34310015,Characterizing plasma NfL in a community-dwelling multi-ethnic cohort: Results from the HABLE study,0,Population Study ,1704,1,,,,,1,,,"O'Bryant S, Petersen M, Hall J, Johnson L, Yaffe K, Braskie M, Toga AW, Rissman RA; HABLE study team.",Alzheimers Dement. 2021 Jul 26. doi: 10.1002/alz.12404. Online ahead of print.,O'Bryant S,Alzheimers Dement,2021,7/26/2021,,,10.1002/alz.12404,,1704,17,1,,,,
Quanterix,Q3 '21,34278578,Serum neurofilament light chain and glial fibrillary acidic protein in AQP4-IgG-seropositive neuromyelitis optica spectrum disorders and multiple sclerosis: A cohort study,0,neuromuscular disease,284,2,,,,,1,,,"Liu C, Lu Y, Wang J, Chang Y, Wang Y, Chen C, Liu Z, Kermode AG, Zhang Y, Qiu W.",J Neurochem. 2021 Dec;159(5):913-922. doi: 10.1111/jnc.15478. Epub 2021 Jul 28.,Liu C,J Neurochem,2021,7/19/2021,,,10.1111/jnc.15478,,284,2,1,,,,
Quanterix,Q3 '21,33903203,Serum Neurofilament Levels and PML Risk in Patients With Multiple Sclerosis Treated With Natalizumab,0,neuromuscular disease,126,1,,,,,1,HD-1 ,5/9% CV ,"Fissolo N, Pignolet B, Rio J, Vermersch P, Ruet A, deSèze J, Labauge P, Vukusic S, Papeix C, Martinez-Almoyna L, Tourbah A, Clavelou P, Moreau T, Pelletier J, Lebrun-Frenay C, Bourre B, Defer G, Montalban X, Brassat D, Comabella M.",Neurol Neuroimmunol Neuroinflamm. 2021 Apr 26;8(4):e1003. doi: 10.1212/NXI.0000000000001003. Print 2021 Jul.,Fissolo N,Neurol Neuroimmunol Neuroinflamm,2021,4/27/2021,PMC8105883,,10.1212/NXI.0000000000001003,,126,1,0,,,,
Quanterix,Q3 '21,34313819,Comparative diagnosis interest of NfL and pNfH in CSF and plasma in a context of FTD-ALS spectrum,0,neuromuscular disease,120,2,,,,,1,,,"Escal J, Fourier A, Formaglio M, Zimmer L, Bernard E, Mollion H, Bost M, Herrmann M, Ollagnon-Roman E, Quadrio I, Dorey JM.",J Neurol. 2021 Jul 27. doi: 10.1007/s00415-021-10714-3. Online ahead of print.,Escal J,J Neurol,2021,7/27/2021,,,10.1007/s00415-021-10714-3,,120,1,0,,,,
Quanterix,Q3 '21,34592166,Early IFN-? signatures and persistent dysfunction are distinguishing features of NK cells in severe COVID-19,1,Immunology / Infectious Disease ,403,13,,,,,3, / HD- X,"10 protein panel, 1 single plex and 2 ","Krämer B, Knoll R, Bonaguro L, ToVinh M, Raabe J, Astaburuaga-García R, Schulte-Schrepping J, Kaiser KM, Rieke GJ, Bischoff J, Monin MB, Hoffmeister C, Schlabe S, De Domenico E, Reusch N, Händler K, Reynolds G, Blüthgen N, Hack G, Finnemann C, Nischalke HD, Strassburg CP, Stephenson E, Su Y, Gardner L, Yuan D, Chen D, Goldman J, Rosenstiel P, Schmidt SV, Latz E, Hrusovsky K, Ball AJ, Johnson JM, Koenig PA, Schmidt FI, Haniffa M, Heath JR, Kümmerer BM, Keitel V, Jensen B, Stubbemann P, Kurth F, Sander LE, Sawitzki B; Deutsche COVID-19 OMICS Initiative (DeCOI), Aschenbrenner AC, Schultze JL, Nattermann J.",Immunity. 2021 Nov 9;54(11):2650-2669.e14. doi: 10.1016/j.immuni.2021.09.002. Epub 2021 Sep 4.,Krämer B,Immunity,2021,9/30/2021,PMC8416549,,10.1016/j.immuni.2021.09.002,,1209,12,1,,,,
Quanterix,Q3 '21,34568970,Plasma neurofilament light chain level and orthostatic hypotension in early Parkinson's disease,0,Neurology ,131,1,,,,,1,,,"Park DG, Kim JW, An YS, Chang J, Yoon JH.",J Neural Transm (Vienna). 2021 Dec;128(12):1853-1861. doi: 10.1007/s00702-021-02423-y. Epub 2021 Sep 27.,Park DG,J Neural Transm (Vienna),2021,9/27/2021,,,10.1007/s00702-021-02423-y,,131,1,0,,,,
Quanterix,Q3 '21,34418401,Plasma phosphorylated tau 217 and phosphorylated tau 181 as biomarkers in Alzheimer's disease and frontotemporal lobar degeneration: a retrospective diagnostic performance study,1,,539,,,,,,1,N/A ,Affiliated but didnt use Simoa ,"Thijssen EH, La Joie R, Strom A, Fonseca C, Iaccarino L, Wolf A, Spina S, Allen IE, Cobigo Y, Heuer H, VandeVrede L, Proctor NK, Lago AL, Baker S, Sivasankaran R, Kieloch A, Kinhikar A, Yu L, Valentin MA, Jeromin A, Zetterberg H, Hansson O, Mattsson-Carlgren N, Graham D, Blennow K, Kramer JH, Grinberg LT, Seeley WW, Rosen H, Boeve BF, Miller BL, Teunissen CE, Rabinovici GD, Rojas JC, Dage JL, Boxer AL; Advancing Research and Treatment for Frontotemporal Lobar Degeneration investigators.",Lancet Neurol. 2021 Sep;20(9):739-752. doi: 10.1016/S1474-4422(21)00214-3.,Thijssen EH,Lancet Neurol,2021,8/21/2021,,,10.1016/S1474-4422(21)00214-3,,539,5,1,,,,
Quanterix,Q3 '21,34266917,Associations of Fully Automated CSF and Novel Plasma Biomarkers With Alzheimer Disease Neuropathology at Autopsy,0,Neurology ,172,2,,,,,1,HD-X,"Also used a Roche Elecsys platform for CSF proteins, reads out on the cobas? Both NFL and ptau1818 were good biomarkers","Grothe MJ, Moscoso A, Ashton NJ, Karikari TK, Lantero-Rodriguez J, Snellman A, Zetterberg H, Blennow K, Schöll M; Alzheimers Disease Neuroimaging Initiative.",Neurology. 2021 Jul 15;97(12):e1229-42. doi: 10.1212/WNL.0000000000012513. Online ahead of print.,Grothe MJ,Neurology,2021,7/16/2021,PMC8480485,,10.1212/WNL.0000000000012513,,172,1,1,,,,
Quanterix,Q3 '21,34417515,"Extracellular fluid, cerebrospinal fluid and plasma biomarkers of axonal and neuronal injury following intracerebral hemorrhage",0,Neurology ,11,4,,,,,2,HD-1 ,3 PLEX AND 1 PLEX ASSAYS CO,"Tobieson L, Zetterberg H, Blennow K, Marklund N.",Sci Rep. 2021 Aug 20;11(1):16950. doi: 10.1038/s41598-021-96364-x.,Tobieson L,Sci Rep,2021,8/21/2021,PMC8379247,,10.1038/s41598-021-96364-x,,22,0,0,,,,
Quanterix,Q3 '21,33792168,Plasma P-tau181 to A?42 ratio is associated with brain amyloid burden and hippocampal atrophy in an Asian cohort of Alzheimer's disease patients with concomitant cerebrovascular disease,0,Neurology ,200,4,,,,,1,,Ratio of 2 markers was the most meaningful,"Chong JR, Ashton NJ, Karikari TK, Tanaka T, Saridin FN, Reilhac A, Robins EG, Nai YH, Vrooman H, Hilal S, Zetterberg H, Blennow K, Lai MKP, Chen CP.",Alzheimers Dement. 2021 Oct;17(10):1649-1662. doi: 10.1002/alz.12332. Epub 2021 Mar 31.,Chong JR,Alzheimers Dement,2021,4/1/2021,,,10.1002/alz.12332,,200,2,0,,,,
Quanterix,Q3 '21,34378446,Sustained reduction of serum neurofilament light chain over 7?years by alemtuzumab in early relapsing-remitting MS,0,neuromuscular disease,1539,1,,,,,1,,,"Kuhle J, Daizadeh N, Benkert P, Maceski A, Barro C, Michalak Z, Sormani MP, Godin J, Shankara S, Samad TA, Jacobs A, Chung L, R?sch N, Kaiser C, Mitchell CP, Leppert D, Havari E, Kappos L.",Mult Scler. 2021 Aug 11:13524585211032348. doi: 10.1177/13524585211032348. Online ahead of print.,Kuhle J,Mult Scler,2021,8/11/2021,,,10.1177/13524585211032348,,1539,16,0,,,,
Quanterix,Q3 '21,34107398,Development of immunoprecipitation - two-dimensional liquid chromatography - mass spectrometry methodology as biomarker read-out to quantify phosphorylated tau in cerebrospinal fluid from Alzheimer disease patients,0,Neurology ,26,2,,,,,1,,2 plex assay; comparison to IP-2DLC-TQMS was really good ,"Bijttebier S, Theunis C, Jahouh F, Martins DR, Verhemeldonck M, Grauwen K, Dillen L, Mercken M.",J Chromatogr A. 2021 Aug 16;1651:462299. doi: 10.1016/j.chroma.2021.462299. Epub 2021 May 28.,Bijttebier S,J Chromatogr A,2021,6/9/2021,,,10.1016/j.chroma.2021.462299,,26,0,0,,,,
Quanterix,Q3 '21,34182224,Serum neurofilament light chain levels in healthy individuals: A proposal of cut-off values for use in multiple sclerosis clinical practice,0,neuromuscular disease,152,1,,,,,1,,Found a cut off for MS ,"Valentino P, Marnetto F, Martire S, Malucchi S, Bava CI, Popovic M, Bertolotto A.",Mult Scler Relat Disord. 2021 Sep;54:103090. doi: 10.1016/j.msard.2021.103090. Epub 2021 Jun 17.,Valentino P,Mult Scler Relat Disord,2021,6/28/2021,,,10.1016/j.msard.2021.103090,,152,1,1,,,,
Quanterix,Q3 '21,34414383,Protective heterologous TÃÂÃÂÃÂÃÂ cell immunity in COVID-19 induced by the trivalent MMR and Tdap vaccine antigens,0,Immunology / Infectious Disease ,29,14,,,,,2,"HD-X, SPX","10 plex and 4 plex homebrew; used for cytokine and sars antibody levels, supported other findings ","Mysore V, Cullere X, Settles ML, Ji X, Kattan MW, Desjardins M, Durbin-Johnson B, Gilboa T, Baden LR, Walt DR, Lichtman AH, Jehi L, Mayadas TN.",Med (N Y). 2021 Sep 10;2(9):1050-1071.e7. doi: 10.1016/j.medj.2021.08.004. Epub 2021 Aug 14.,Mysore V,Med (N Y),2021,8/20/2021,PMC8363466,,10.1016/j.medj.2021.08.004,,58,0,1,,,,
Quanterix,Q3 '21,34057558,Simultaneous detection of the spike and nucleocapsid proteins from SARS-CoV-2 based on ultrasensitive single molecule assays,0,Infectious disease ,8,2,,,,,2,HD-X ,run in single and 2 plex; quanterix was used to show the potential of a dELISa ,"Cai Q, Mu J, Lei Y, Ge J, Aryee AA, Zhang X, Li Z.",Anal Bioanal Chem. 2021 Jul;413(18):4645-4654. doi: 10.1007/s00216-021-03435-z. Epub 2021 May 31.,Cai Q,Anal Bioanal Chem,2021,5/31/2021,PMC8166382,,10.1007/s00216-021-03435-z,,16,0,0,,,,
Quanterix,Q3 '21,34600287,Glial fibrillary acidic protein as blood biomarker for differential diagnosis and severity of major depressive disorder,0,Neurology ,324,2,,,,,1,,,"Steinacker P, Al Shweiki MR, Oeckl P, Graf H, Ludolph AC, Schönfeldt-Lecuona C, Otto M.",J Psychiatr Res. 2021 Sep 2;144:54-58. doi: 10.1016/j.jpsychires.2021.09.012. Online ahead of print.,Steinacker P,J Psychiatr Res,2021,10/2/2021,,,10.1016/j.jpsychires.2021.09.012,,324,3,0,,,,
Quanterix,Q3 '21,34349004,Plasma NfL levels and longitudinal change rates in C9orf72 and GRN-associated diseases: from tailored references to clinical applications,0,Neurology ,265,1,,,,,1,,,"Saracino D, Dorgham K, Camuzat A, Rinaldi D, Rametti-Lacroux A, Houot M, Clot F, Martin-Hardy P, Jornea L, Azuar C, Migliaccio R, Pasquier F, Couratier P, Auriacombe S, Sauvée M, Boutoleau-Bretonnière C, Pariente J, Didic M, Hannequin D, Wallon D; French Research Network on FTD/FTD-ALS; PREV-DEMALS and Predict-PGRN study groups, Colliot O, Dubois B, Brice A, Levy R, Forlani S, Le Ber I.",J Neurol Neurosurg Psychiatry. 2021 Dec;92(12):1278-1288. doi: 10.1136/jnnp-2021-326914. Epub 2021 Aug 4.,Saracino D,J Neurol Neurosurg Psychiatry,2021,8/5/2021,,,10.1136/jnnp-2021-326914,,265,2,1,,,,
Quanterix,Q3 '21,33797627,"Association of serum neurofilament light chain levels with clinicopathology of chronic inflammatory demyelinating polyneuropathy, including NF155 reactive patients",0,Neurology ,72,1,,,,,1,,,"Fukami Y, Iijima M, Koike H, Yamada S, Hashizume A, Katsuno M.",J Neurol. 2021 Oct;268(10):3835-3844. doi: 10.1007/s00415-021-10537-2. Epub 2021 Apr 2.,Fukami Y,J Neurol,2021,4/2/2021,,,10.1007/s00415-021-10537-2,,72,0,1,,,,
Quanterix,Q3 '21,34352610,"Serum neurofilament is associated with motor function, cognitive decline and subclinical cardiac damage in advanced Parkinson's disease (MARK-PD)",0,Neurology ,578,1,,,,,1,,,"Niemann L, Lezius S, Maceski A, Leppert D, Englisch C, Schwedhelm E, Zeller T, Gerloff C, Kuhle J, Choe CU.",Parkinsonism Relat Disord. 2021 Sep;90:44-48. doi: 10.1016/j.parkreldis.2021.07.028. Epub 2021 Jul 29.,Niemann L,Parkinsonism Relat Disord,2021,8/5/2021,,,10.1016/j.parkreldis.2021.07.028,,578,6,0,,,,
Quanterix,Q3 '21,34611495,No evidence of neuronal damage as measured by neurofilament light chain in a HIV cure study utilising a kick-and-kill approach,0,Neurology / infectious disease ,58,1,,,,,1,HD-X,6% intra and 15% inter variance ,"Alagaratnam J, Stöhr W, Toombs J, Heslegrave A, Zetterberg H, Gisslén M, Pett S, Nelson M, Clarke A, Nwokolo N, Johnson MA, Khan M, Hanke T, Kopycinski J, Dorrell L, Fox J, Kinloch S, Underwood J, Pace M, Frater J, Winston A, Fidler S; RIVER trial study group.",J Virus Erad. 2021 Sep 14;7(3):100056. doi: 10.1016/j.jve.2021.100056. eCollection 2021 Sep.,Alagaratnam J,J Virus Erad,2021,10/6/2021,PMC8477217,,10.1016/j.jve.2021.100056,,58,0,1,,,,
Quanterix,Q3 '21,33727100,Temporal profile and utility of serum neurofilament light in a rat model of mild traumatic brain injury,0,Neurology , N/A,1,,,,,1,,,"O'Brien WT, Pham L, Brady RD, Bain J, Yamakawa GR, Sun M, Mychasiuk R, O'Brien TJ, Monif M, Shultz SR, McDonald SJ.",Exp Neurol. 2021 Jul;341:113698. doi: 10.1016/j.expneurol.2021.113698. Epub 2021 Mar 13.,O'Brien WT,Exp Neurol,2021,3/17/2021,,,10.1016/j.expneurol.2021.113698,,,,,,,,
Quanterix,Q3 '21,34196964,Serum glial fibrillary acidic protein is a predictor of brain metastases in patients with metastatic breast cancer,0,Oncology / Neurology ,,4,,,,,1,,GFAP for the Dx of brain metastases  in MBC ,"Darlix A, Hirtz C, Mollevi C, Ginestet N, Tiers L, Jacot W, Lehmann S.",Int J Cancer. 2021 Oct 15;149(8):1605-1618. doi: 10.1002/ijc.33724. Epub 2021 Jul 19.,Darlix A,Int J Cancer,2021,7/1/2021,,,10.1002/ijc.33724,,0,0,0,,,,
Quanterix,Q3 '21,34328545,Absolute serum neurofilament light chain levels and its early kinetics predict brain injury after out-of-hospital cardiac arrest,0,Cardiometabolic ,272,1,,,,,1,HD-X,NFL for brain injury after a heart attack; absolute levels and early changes in levels following the event were good predictors ,"Adler C, Onur OA, Braumann S, Gramespacher H, Bittner S, Falk S, Fink GR, Baldus S, Warnke C.",J Neurol. 2021 Jul 30. doi: 10.1007/s00415-021-10722-3. Online ahead of print.,Adler C,J Neurol,2021,7/30/2021,,,10.1007/s00415-021-10722-3,,272,2,1,,,,
Quanterix,Q3 '21,34383905,Ultra-Early Differential Diagnosis of Acute Cerebral Ischemia and Hemorrhagic Stroke by Measuring the Prehospital Release Rate of GFAP,0,Neurology ,,2,,,,,1,HD- 1,GFAP and T-Tau (6 isoforms): GFAP may be a good measurement for differentiation of strok subtypes,"Mattila OS, Ashton NJ, Blennow K, Zetterberg H, Harve-Rytsälä H, Pihlasviita S, Ritvonen J, Sibolt G, Nukarinen T, Curtze S, Strbian D, Pystynen M, Tatlisumak T, Kuisma M, Lindsberg PJ.",Clin Chem. 2021 Oct 1;67(10):1361-1372. doi: 10.1093/clinchem/hvab128.,Mattila OS,Clin Chem,2021,8/12/2021,,,10.1093/clinchem/hvab128,,0,0,0,,,,
SomaLogic,Q3 '21,34116230,Serum Proteomics and Plasma Fibulin-3 in Differentiation of Mesothelioma From Asbestos-Exposed Controls and Patients With Other Pleural Diseases,0,Oncology ,748,1305,,122,,,1,1.3k ,"13 panel was previously known to be of interest, looked at full assay for associations ","Tsim S, Alexander L, Kelly C, Shaw A, Hinsley S, Clark S, Evison M, Holme J, Cameron EJ, Sharma D, Wright A, Grundy S, Grieve D, Ionescu A, Breen DP, Paramasivam E, Psallidas I, Mukherjee D, Chetty M, Cox G, Hart-Thomas A, Naseer R, Edwards J, Daneshvar C, Panchal R, Munavvar M, Ostroff R, Alexander L, Hall H, Neilson M, Miller C, McCormick C, Thomson F, Chalmers AJ, Maskell NA, Blyth KG.",J Thorac Oncol. 2021 Oct;16(10):1705-1717. doi: 10.1016/j.jtho.2021.05.018. Epub 2021 Jun 9.,Tsim S,J Thorac Oncol,2021,6/11/2021,PMC8514249,,10.1016/j.jtho.2021.05.018,,748,7,1,,,,
SomaLogic,Q3 '21,34502484,Slow Off-Rate Modified Aptamer (SOMAmer) Proteomic Analysis of Patient-Derived Malignant Glioma Identifies Distinct Cellular Proteomes,0,Oncology,88,1307,,,,,1,1.3k ,,"Thanasupawat T, Glogowska A, Pascoe C, Krishnan SN, Munir M, Begum F, Beiko J, Krcek J, Del Bigio MR, Pitz M, Shen Y, Spicer V, Coombs KM, Wilkins J, Hombach-Klonisch S, Klonisch T.",Int J Mol Sci. 2021 Sep 3;22(17):9566. doi: 10.3390/ijms22179566.,Thanasupawat T,Int J Mol Sci,2021,9/10/2021,PMC8431317,,10.3390/ijms22179566,,88,0,1,,,,
SomaLogic,Q3 '21,34456709,Serum Proteomics of Older Patients Undergoing Major Cardiac Surgery: Identification of Biomarkers Associated With Postoperative Delirium,0,Cardiovascular / Neurology,48,637,,2,,,1,1.3k,,"Rhee J, Kuznetsov A, McKay T, Lyons M, Houstis N, Mekkonen J, Ethridge B, Ibala R, Hahm E, Gitlin J, Guseh JS, Kitchen R, Rosenzweig A, Shaefi S, Flaczyk A, Qu J, Akeju O.",Front Aging Neurosci. 2021 Aug 11;13:699763. doi: 10.3389/fnagi.2021.699763. eCollection 2021.,Rhee J,Front Aging Neurosci,2021,8/30/2021,PMC8386117,,10.3389/fnagi.2021.699763,,48,0,1,,,,
SomaLogic,Q3 '21,34343625,Comparison of proteomic methods in evaluating biomarker-AKI associations in cardiac surgery patients,0,Cardiovascular ,294,7000,,20,,,1,7k,"Comparison with SomaLogic and Immunoassays, found good correlation but it was stronger with higher concentrations ","Liu RX, Thiessen-Philbrook HR, Vasan RS, Coresh J, Ganz P, Bonventre JV, Kimmel PL, Parikh CR.",Transl Res. 2021 Dec;238:49-62. doi: 10.1016/j.trsl.2021.07.005. Epub 2021 Jul 31.,Liu RX,Transl Res,2021,8/3/2021,PMC8572170,NIHMS1731251,10.1016/j.trsl.2021.07.005,,294,3,0,,,,
SomaLogic,Q3 '21,33792144,Replication study of plasma proteins relating to Alzheimer's pathology,0,Neurology,972,,,,,,1,4k,Muscoskeletal,"Shi L, Winchester LM, Westwood S, Baird AL, Anand SN, Buckley NJ, Hye A, Ashton NJ, Bos I, Vos SJB, Kate MT, Scheltens P, Teunissen CE, Vandenberghe R, Gabel S, Meersmans K, Engelborghs S, De Roeck EE, Sleegers K, Frisoni GB, Blin O, Richardson JC, Bordet R, Molinuevo JL, Rami L, Wallin A, Kettunen P, Tsolaki M, Verhey F, Lléo A, Sala I, Popp J, Peyratout G, Martinez-Lage P, Tainta M, Johannsen P, Freund-Levi Y, Frölich L, Dobricic V, Legido-Quigley C, Barkhof F, Andreasson U, Blennow K, Zetterberg H, Streffer J, Lill CM, Bertram L, Visser PJ, Kolb HC, Narayan VA, Lovestone S, Nevado-Holgado AJ.",Alzheimers Dement. 2021 Sep;17(9):1452-1464. doi: 10.1002/alz.12322. Epub 2021 Mar 31.,Shi L,Alzheimers Dement,2021,4/1/2021,,,10.1002/alz.12322,,972,10,0,,,,
SomaLogic,Q3 '21,34440571,Validation of Chemokine Biomarkers in Duchenne Muscular Dystrophy,0,Musculoskeletal,,,,,,,1,,Matching older SomaScan data and confirming it with MSD; results were found to stand with both analysis ,"Ogundele M, Zhang JS, Goswami MV, Barbieri ML, Dang UJ, Novak JS, Hoffman EP, Nagaraju K, Cinrg-Dnhs Investigators, Hathout Y.",Life (Basel). 2021 Aug 13;11(8):827. doi: 10.3390/life11080827.,Ogundele M,Life (Basel),2021,8/27/2021,PMC8401931,,10.3390/life11080827,,0,0,0,,,,
